t_recv,seq,bytes,t_send,latency_ms
1765645954.755765,134,256,1765645954.734658,21.108
1765645954.762411,135,256,1765645954.741217,21.195
1765645954.763653,136,256,1765645954.742549,21.104
1765645954.764166,137,256,1765645954.743091,21.075
1765645954.765440,138,256,1765645954.744255,21.185
1765645954.768108,139,256,1765645954.746911,21.197
1765645954.768518,140,256,1765645954.747025,21.493
1765645954.777822,141,256,1765645954.756675,21.147
1765645954.782188,142,256,1765645954.760996,21.191
1765645954.783541,143,256,1765645954.762462,21.079
1765645954.788078,144,256,1765645954.766991,21.086
1765645954.790447,145,256,1765645954.769365,21.082
1765645954.795495,146,256,1765645954.774300,21.195
1765645954.798872,147,256,1765645954.777778,21.094
1765645954.799297,148,256,1765645954.777858,21.439
1765645954.822406,149,256,1765645954.801128,21.278
1765645954.823680,150,256,1765645954.802408,21.272
1765645954.825174,151,256,1765645954.803816,21.359
1765645954.826178,152,256,1765645954.804975,21.204
1765645954.826668,153,256,1765645954.805326,21.342
1765645954.832131,154,256,1765645954.810845,21.286
1765645954.838357,155,256,1765645954.816966,21.391
1765645954.840145,156,256,1765645954.818866,21.279
1765645954.840529,157,256,1765645954.819090,21.439
1765645954.841017,158,256,1765645954.819599,21.418
1765645954.841504,159,256,1765645954.820214,21.291
1765645954.841970,160,256,1765645954.820646,21.324
1765645954.842578,161,256,1765645954.821414,21.163
1765645954.850871,162,256,1765645954.829567,21.304
1765645954.851165,163,256,1765645954.829761,21.405
1765645954.851719,164,256,1765645954.830061,21.658
1765645954.852190,165,256,1765645954.830678,21.513
1765645954.852688,166,256,1765645954.830845,21.843
1765645954.867593,167,256,1765645954.846188,21.405
1765645954.870157,168,256,1765645954.848737,21.420
1765645954.872568,169,256,1765645954.851048,21.520
1765645954.872699,170,256,1765645954.851218,21.481
1765645954.875950,171,256,1765645954.854357,21.593
1765645954.876073,172,256,1765645954.854454,21.619
1765645954.883275,173,256,1765645954.861700,21.575
1765645954.883421,174,256,1765645954.861915,21.506
1765645954.887427,175,256,1765645954.866008,21.418
1765645954.889071,176,256,1765645954.867670,21.401
1765645954.895700,177,256,1765645954.874140,21.560
1765645954.896026,178,256,1765645954.874585,21.441
1765645954.897672,179,256,1765645954.876148,21.524
1765645954.897787,180,256,1765645954.876607,21.181
1765645954.899702,181,256,1765645954.878436,21.266
1765645954.901975,182,256,1765645954.880564,21.410
1765645954.906683,183,256,1765645954.885329,21.353
1765645954.907024,184,256,1765645954.885554,21.470
1765645954.908070,185,256,1765645954.886659,21.411
1765645954.910100,186,256,1765645954.888867,21.232
1765645954.914021,187,256,1765645954.892606,21.415
1765645954.916909,188,256,1765645954.895559,21.350
1765645954.919302,189,256,1765645954.898059,21.243
1765645954.920171,190,256,1765645954.899033,21.139
1765645954.923625,191,256,1765645954.902353,21.273
1765645954.924590,192,256,1765645954.903486,21.104
1765645954.931331,193,256,1765645954.910049,21.282
1765645954.942012,194,256,1765645954.920773,21.239
1765645954.943668,195,256,1765645954.922421,21.247
1765645954.946253,196,256,1765645954.924953,21.300
1765645954.947053,197,256,1765645954.925904,21.150
1765645954.949509,198,256,1765645954.928252,21.257
1765645954.954197,199,256,1765645954.932905,21.291
1765645954.962165,200,256,1765645954.940890,21.275
1765645954.962725,201,256,1765645954.941581,21.144
1765645954.964890,202,256,1765645954.943687,21.203
1765645954.969030,203,256,1765645954.947729,21.301
1765645954.972222,204,256,1765645954.950964,21.257
1765645954.976618,205,256,1765645954.955362,21.256
1765645954.980565,206,256,1765645954.959347,21.218
1765645954.985645,207,256,1765645954.964426,21.219
1765645954.987111,208,256,1765645954.965875,21.236
1765645954.987500,209,256,1765645954.966267,21.233
1765645954.988395,210,256,1765645954.967270,21.125
1765645955.001017,211,256,1765645954.979689,21.328
1765645955.003029,212,256,1765645954.981862,21.166
1765645955.004415,213,256,1765645954.983298,21.116
1765645955.004903,214,256,1765645954.983587,21.316
1765645955.006258,215,256,1765645954.985131,21.127
1765645955.013684,216,256,1765645954.992466,21.218
1765645955.014327,217,256,1765645954.993228,21.099
