t_recv,seq,bytes,t_send,latency_ms
1764723390.741479,3957,256,1764723390.710052,31.426
1764723390.746496,3958,256,1764723390.715051,31.446
1764723390.751480,3959,256,1764723390.720061,31.419
1764723390.756477,3960,256,1764723390.725059,31.417
1764723390.761447,3961,256,1764723390.730056,31.391
1764723390.766546,3962,256,1764723390.735067,31.479
1764723390.771565,3963,256,1764723390.740083,31.482
1764723390.776577,3964,256,1764723390.745064,31.512
1764723390.781839,3965,256,1764723390.750121,31.718
1764723390.786611,3966,256,1764723390.755070,31.541
1764723390.791620,3967,256,1764723390.760060,31.559
1764723390.796565,3968,256,1764723390.765051,31.514
1764723390.801746,3969,256,1764723390.770068,31.678
1764723390.806632,3970,256,1764723390.775115,31.516
1764723390.811643,3971,256,1764723390.780061,31.581
1764723390.816586,3972,256,1764723390.785068,31.518
1764723390.821704,3973,256,1764723390.790052,31.652
1764723390.826584,3974,256,1764723390.795063,31.521
1764723390.831812,3975,256,1764723390.800068,31.744
1764723390.836551,3976,256,1764723390.805061,31.490
1764723390.841687,3977,256,1764723390.810075,31.612
1764723390.846575,3978,256,1764723390.815062,31.513
1764723390.851605,3979,256,1764723390.820059,31.546
1764723390.856618,3980,256,1764723390.825071,31.547
1764723390.861636,3981,256,1764723390.830106,31.530
1764723390.866583,3982,256,1764723390.835063,31.520
1764723390.871592,3983,256,1764723390.840056,31.535
1764723390.876602,3984,256,1764723390.845111,31.491
1764723390.881477,3985,256,1764723390.850057,31.420
1764723390.886549,3986,256,1764723390.855063,31.487
1764723390.891569,3987,256,1764723390.860058,31.511
1764723390.896592,3988,256,1764723390.865113,31.478
1764723390.901585,3989,256,1764723390.870121,31.465
1764723390.906551,3990,256,1764723390.875075,31.475
1764723390.911495,3991,256,1764723390.880065,31.431
1764723390.916509,3992,256,1764723390.885056,31.452
1764723390.921570,3993,256,1764723390.890121,31.449
1764723390.926545,3994,256,1764723390.895061,31.484
1764723390.931560,3995,256,1764723390.900065,31.495
1764723390.936497,3996,256,1764723390.905058,31.439
1764723390.941459,3997,256,1764723390.910100,31.360
1764723390.946436,3998,256,1764723390.915053,31.383
1764723390.951424,3999,256,1764723390.920049,31.375
1764723390.956453,4000,256,1764723390.925050,31.403
1764723390.961513,4001,256,1764723390.930069,31.444
