t_recv,seq,bytes,t_send,latency_ms
1765652495.433205,186,256,1765652495.406931,26.274
1765652495.436146,187,256,1765652495.409491,26.655
1765652495.436532,188,256,1765652495.409626,26.906
1765652495.437054,189,256,1765652495.410686,26.369
1765652495.437960,190,256,1765652495.411624,26.337
1765652495.439290,191,256,1765652495.412930,26.360
1765652495.440850,192,256,1765652495.414345,26.505
1765652495.442750,193,256,1765652495.416265,26.485
1765652495.444343,194,256,1765652495.417708,26.635
1765652495.447606,195,256,1765652495.421142,26.464
1765652495.448491,196,256,1765652495.421765,26.726
1765652495.449839,197,256,1765652495.423208,26.630
1765652495.451770,198,256,1765652495.425256,26.514
1765652495.455079,199,256,1765652495.428490,26.589
1765652495.459999,200,256,1765652495.433334,26.665
1765652495.462420,201,256,1765652495.436061,26.359
1765652495.462912,202,256,1765652495.436386,26.526
1765652495.466823,203,256,1765652495.440338,26.485
1765652495.467444,204,256,1765652495.441125,26.320
1765652495.469634,205,256,1765652495.443145,26.489
1765652495.470116,206,256,1765652495.443400,26.716
1765652495.472203,207,256,1765652495.445866,26.336
1765652495.478646,208,256,1765652495.452280,26.366
1765652495.481534,209,256,1765652495.455081,26.454
1765652495.481933,210,256,1765652495.455538,26.395
1765652495.483933,211,256,1765652495.457441,26.492
1765652495.485784,212,256,1765652495.459360,26.423
1765652495.495965,213,256,1765652495.469476,26.489
1765652495.496408,214,256,1765652495.469585,26.823
1765652495.497565,215,256,1765652495.470986,26.579
1765652495.497825,216,256,1765652495.471198,26.626
1765652495.498333,217,256,1765652495.471385,26.948
1765652495.498835,218,256,1765652495.472401,26.434
1765652495.499316,219,256,1765652495.472733,26.583
1765652495.499774,220,256,1765652495.473040,26.734
1765652495.500189,221,256,1765652495.473646,26.543
1765652495.500663,222,256,1765652495.474030,26.633
1765652495.504532,223,256,1765652495.477932,26.599
1765652495.507984,224,256,1765652495.481537,26.447
1765652495.510003,225,256,1765652495.483598,26.404
1765652495.511506,226,256,1765652495.485135,26.371
1765652495.512478,227,256,1765652495.486203,26.275
1765652495.514883,228,256,1765652495.488457,26.425
1765652495.515276,229,256,1765652495.488962,26.314
1765652495.515783,230,256,1765652495.489227,26.556
1765652495.516361,231,256,1765652495.490099,26.262
1765652495.517619,232,256,1765652495.491313,26.306
1765652495.518221,233,256,1765652495.491931,26.291
1765652495.518641,234,256,1765652495.491985,26.656
1765652495.522424,235,256,1765652495.495992,26.432
1765652495.525944,236,256,1765652495.499665,26.279
1765652495.530366,237,256,1765652495.504025,26.341
1765652495.534420,238,256,1765652495.508090,26.331
1765652495.534872,239,256,1765652495.508237,26.635
1765652495.536324,240,256,1765652495.509997,26.327
1765652495.537753,241,256,1765652495.511489,26.264
1765652495.538702,242,256,1765652495.512202,26.500
1765652495.541516,243,256,1765652495.515185,26.331
1765652495.542977,244,256,1765652495.516687,26.290
1765652495.544026,245,256,1765652495.517796,26.231
1765652495.546168,246,256,1765652495.519884,26.284
1765652495.546673,247,256,1765652495.519951,26.722
1765652495.547116,248,256,1765652495.520585,26.531
1765652495.547910,249,256,1765652495.521653,26.258
1765652495.551901,250,256,1765652495.525535,26.365
1765652495.554317,251,256,1765652495.527910,26.407
1765652495.554851,252,256,1765652495.528613,26.238
1765652495.555324,253,256,1765652495.528647,26.677
1765652495.557592,254,256,1765652495.531190,26.402
1765652495.558214,255,256,1765652495.531932,26.282
1765652495.559944,256,256,1765652495.533674,26.270
1765652495.560427,257,256,1765652495.533923,26.504
1765652495.561004,258,256,1765652495.534742,26.262
1765652495.561472,259,256,1765652495.534783,26.690
1765652495.563590,260,256,1765652495.537206,26.383
1765652495.563994,261,256,1765652495.537616,26.378
1765652495.565211,262,256,1765652495.538821,26.390
1765652495.565927,263,256,1765652495.539603,26.324
1765652495.570219,264,256,1765652495.543901,26.318
1765652495.570905,265,256,1765652495.544658,26.247
1765652495.572880,266,256,1765652495.546563,26.317
1765652495.573322,267,256,1765652495.546750,26.572
1765652495.574366,268,256,1765652495.547644,26.722
1765652495.574765,269,256,1765652495.547786,26.979
1765652495.575162,270,256,1765652495.548068,27.094
1765652495.576270,271,256,1765652495.549962,26.307
1765652495.577249,272,256,1765652495.550956,26.293
1765652495.577682,273,256,1765652495.551293,26.389
1765652495.578156,274,256,1765652495.551623,26.533
1765652495.580939,275,256,1765652495.554544,26.395
1765652495.587361,276,256,1765652495.560910,26.452
1765652495.596020,277,256,1765652495.569584,26.437
1765652495.596436,278,256,1765652495.569917,26.519
1765652495.597892,279,256,1765652495.571292,26.600
1765652495.601801,280,256,1765652495.575369,26.432
1765652495.602171,281,256,1765652495.575810,26.361
1765652495.604954,282,256,1765652495.578502,26.452
1765652495.607266,283,256,1765652495.580926,26.339
1765652495.610778,284,256,1765652495.584342,26.436
1765652495.613533,285,256,1765652495.587042,26.492
1765652495.614523,286,256,1765652495.588140,26.382
1765652495.617156,287,256,1765652495.590844,26.311
1765652495.618481,288,256,1765652495.592104,26.378
1765652495.621447,289,256,1765652495.595044,26.403
